-36.688793	-27.873466
-17.571276	4.6731205
-10.846522	9.8546095
6.318122	6.055885
-29.209335	-0.6239337
46.713593	-45.8323
33.433006	-52.50806
-33.43704	36.38877
-38.37755	27.33446
-36.42872	8.975422
-41.626076	5.624015
1.7691829	19.142565
36.274254	-17.681862
40.38041	-2.3293185
43.502342	-44.719524
-13.5987625	7.5399823
-30.219156	3.9892805
-19.389198	6.3440466
-39.428257	-20.712194
-27.38576	31.357738
-39.448883	-16.650341
18.676914	37.128674
-37.625908	-0.025333673
-1.6935856	-26.272219
36.896835	-16.415094
5.515885	10.603616
-16.353086	35.11007
31.304447	29.562984
-4.9139686	-6.4423566
-26.670387	38.5071
-38.19015	4.5681605
-31.077316	28.328083
-4.6762915	-34.807804
6.482639	7.3227077
34.23361	-44.125275
-30.935122	3.303681
-24.267801	-32.165417
-35.65242	-20.684404
-36.560028	-24.053015
-29.958061	0.1266542
9.052983	28.770626
2.1454327	20.391783
-34.315533	-28.584122
19.77032	-8.427921
-37.68701	36.290146
34.77636	-46.778835
-27.671597	28.350452
24.677423	-4.5740933
-40.623795	-27.294775
12.917994	41.200043
45.45321	-47.87366
-1.447295	-5.936976
-39.031784	35.656094
9.842874	30.03916
24.771654	-7.1039915
-40.175465	9.612401
-40.11044	10.475552
10.716429	30.86566
-28.5796	16.220076
-3.871928	-34.855103
-41.86131	-15.153652
24.872847	30.730335
-22.738153	37.048637
37.844494	-2.8365119
13.210246	36.58595
36.670525	1.0291481
44.90316	-5.793766
41.836567	-52.234104
32.807438	-47.222622
-34.105473	-31.984875
43.866287	-43.950485
-35.707737	-10.601521
40.028973	-54.941597
-33.77045	-7.393051
7.930136	10.973009
-24.578976	-0.1864867
-1.6271969	-27.147089
-42.66602	10.321707
-28.030895	6.727303
-18.562225	16.264923
28.270271	-2.8345513
-34.737392	-25.866964
-15.524272	22.225958
-26.64241	-20.831963
-23.334486	-21.62683
-29.074596	-18.837086
46.786724	-47.52115
8.99563	15.262605
43.38155	-8.59159
34.793335	-14.901698
41.651382	-7.808867
46.623608	-42.723255
-17.90328	35.267227
-25.330172	39.869114
-15.893915	23.533905
14.19126	34.940945
1.2621979	-25.462381
-35.150543	-24.026741
-38.830986	-13.056326
-25.208977	22.630587
-23.98104	-31.121801
46.85367	-41.250935
11.362679	39.041332
13.680954	29.10452
40.162033	-11.054702
14.318723	38.71224
7.3915453	36.391098
-30.270784	13.652871
13.632083	32.94902
-32.60209	11.937187
25.417164	-11.630858
-29.195927	22.07429
23.710106	30.234982
43.145607	4.348495
8.404948	30.561317
-4.793428	-5.1677322
-10.650627	-20.439684
35.129204	-50.702175
28.595564	25.749212
40.326626	-49.403908
35.765198	-15.405669
-22.012	36.188206
-38.08585	-0.9920709
37.394585	-0.5807959
4.078705	-0.26978943
42.69501	-6.545734
-0.6454916	-34.17983
28.07519	21.983473
-34.785187	-29.340322
-39.3025	-29.594269
38.38285	-49.99614
29.650743	30.27611
28.81916	-13.857207
43.373024	-14.286604
-0.73119295	24.830515
37.756668	-52.767532
-40.85271	8.089746
42.343468	3.4514163
24.726057	27.296381
35.53548	-46.91582
0.637446	-34.01925
-28.817865	-30.141174
19.823427	29.222694
12.806638	35.34808
19.564045	36.621067
-24.405785	-21.209616
2.1019053	-32.19665
5.8445396	35.43052
-24.94985	42.401005
-34.530598	-33.857777
47.351654	-9.000061
46.26186	-44.007523
-32.869377	-24.925802
-40.448097	3.409233
33.72967	-17.5296
-26.302986	29.729856
-13.725836	6.7973437
-38.96324	-15.499229
34.459503	-42.743237
5.939661	41.14652
-8.436706	-33.510372
1.8963815	18.558517
31.675285	-50.099327
-12.406622	8.965767
-18.95328	15.2244215
-36.663048	11.57121
-17.170153	30.709272
-15.265834	23.166327
7.922761	27.230787
9.530971	15.946753
-25.728779	9.980647
-11.291934	-21.676075
-7.0559707	-5.5327296
-10.714654	-22.31135
25.901571	-9.658201
-0.67030007	24.892698
8.500219	33.56652
21.592705	30.336552
42.806713	-4.335043
-0.7297582	-3.682317
-36.967922	30.638367
31.026094	26.66461
39.139786	-11.3387985
-29.640718	28.846865
-39.42919	-17.44056
42.709324	-42.660587
30.133142	27.019312
-17.424664	29.73495
-20.002325	10.843362
38.636032	-16.71682
1.0666137	-29.760576
45.275047	-45.949768
-25.623005	13.692734
-1.9551743	-1.1590415
34.513973	-0.12466669
10.110547	29.029623
21.499292	31.8428
-33.461655	16.194307
33.708256	-47.762177
-5.276847	-33.55768
38.491283	-5.10287
-2.5248036	-37.6839
29.64284	29.164572
-18.56087	17.055874
37.471355	-12.045201
23.206944	-6.557953
-3.1768515	-25.709425
12.570586	34.33304
0.1723433	-2.9219925
44.84839	-12.957876
-24.700005	21.417385
40.44344	-56.22716
36.542522	-2.9789681
-39.4165	1.0712701
39.592556	-48.968594
-29.108692	14.69766
-44.90769	6.156981
-0.89549667	-2.6365323
-29.924276	-29.083487
4.5361547	-2.3592253
-27.41664	-18.669302
12.69616	39.560856
-21.305367	13.275289
-22.272383	6.55237
6.2683644	-23.75404
-25.509953	7.91611
32.9512	32.77025
-34.14935	-8.739661
-26.660166	19.750462
-29.420506	13.466034
44.36704	-9.111514
6.8420467	9.158628
35.66469	-17.246252
37.397133	-19.052925
-1.9082922	-7.3634806
20.365013	32.027607
-35.31316	-4.263853
22.993061	-9.73585
42.54455	-5.046081
-38.547787	28.384418
-28.851843	5.426009
29.736017	-13.827313
-34.01252	33.571087
-29.65878	24.55339
25.256428	-6.3688097
46.533524	-11.50835
-37.745296	30.258797
26.588316	-10.8917885
36.772026	0.10403872
26.220518	-16.0316
39.047478	-47.362827
22.586248	31.262156
-23.603582	10.947885
6.345919	31.256685
-26.229986	40.25455
-25.15833	-31.685293
-37.769653	12.6064
48.316776	-46.150017
32.106213	-8.728792
-24.971506	6.830427
-16.943398	25.559727
1.9610958	-34.295887
-27.162333	-21.55779
49.65413	-45.68356
5.332346	32.803577
39.522636	2.2915094
-41.541	2.5738993
-24.475193	35.67033
-15.231367	5.2721105
10.953569	35.805584
-26.903114	37.29738
3.9757557	-1.8721985
-25.788084	38.723137
32.3877	31.981758
5.082184	13.401384
-32.507416	-21.600357
-17.651245	28.255064
35.406387	-48.06425
16.131927	33.554348
10.306428	34.302963
-19.805199	10.100027
-18.545416	5.4629874
-36.35158	-12.14246
-17.282282	34.77361
0.3596261	-23.728123
45.653625	-7.679339
-15.048359	12.620188
-14.260179	12.326074
4.648456	-33.23136
-39.2237	3.9155
0.14692564	-31.946434
-25.791464	7.1166615
-38.732388	24.877802
-2.2616506	-5.9644985
39.65169	-3.951265
-29.204391	23.872637
37.275856	-3.6113012
-48.642048	6.5249557
-37.227848	-3.5767198
40.83939	2.8882496
27.299189	-4.716238
-40.793606	-28.324423
-27.704412	37.933548
-37.591286	13.745106
-35.547195	-29.362505
-4.128989	-8.354743
-19.903234	13.713391
0.65443265	-33.061493
-40.72578	-12.749775
-26.825714	-31.115633
-9.072287	-33.353466
-34.25631	-26.44635
-36.223007	12.602267
-49.33775	6.594051
37.00337	-49.95279
30.735254	-2.975496
5.1263475	11.795618
20.917576	-8.400904
-15.885201	24.905132
-29.284964	17.125341
-36.15373	-13.626312
-39.74936	-19.303373
44.66502	-44.219376
4.1204786	14.247919
-35.128033	0.40944964
-29.272903	-18.25528
7.7516136	9.220788
4.2801933	1.5106573
-31.614517	-23.495623
-28.834272	30.068928
26.519037	-15.350345
-35.449318	31.519587
30.335516	28.84153
-5.555378	-5.760118
-0.83134806	-35.065983
4.3287597	36.50723
-42.193264	6.289982
-35.257275	-30.91351
31.220797	30.491898
35.843494	-49.719345
-20.3208	-16.256422
-2.3548203	-4.865766
4.440183	31.327543
-38.88816	0.19378644
-37.393284	7.664881
34.649998	-52.833004
2.1929934	-2.6561072
20.804037	29.436749
6.4467936	10.459592
-30.128992	7.4550686
24.203108	-11.241594
3.1153805	11.430812
-26.14461	13.809926
37.02023	-52.19275
-25.18435	0.021577725
32.1117	-53.47592
-20.123552	7.879207
-3.18527	-33.5903
41.37499	-54.54199
39.3557	-54.798584
-0.9632641	-32.85649
34.649414	-5.3241634
-10.327438	-21.579159
-11.724389	-22.818384
15.790277	32.150494
-25.43285	21.77089
-36.851814	36.709774
-27.556591	35.20136
-38.876644	24.31065
-34.92678	12.958467
-35.253162	28.246853
22.69519	-7.2268443
25.73122	26.419306
-4.118429	-36.569466
-1.9478732	-3.9357471
40.903675	-11.493202
-37.06546	4.8228416
-30.327616	-28.246181
5.187754	36.07751
26.758177	-6.973151
-32.640137	11.105896
-0.047855582	-36.689613
-16.991873	24.43105
2.4477892	-30.875994
31.869179	-45.96768
6.5034633	-23.63358
19.007936	38.650913
44.28455	-47.03467
45.532276	-8.380894
32.455643	-2.5317838
1.7200933	11.84879
-28.502136	21.522997
33.548412	-44.808826
-0.15745336	-29.018728
-25.177622	-20.972881
-29.079716	7.0108495
-26.85811	24.376827
11.26273	40.73071
25.018654	25.712355
47.13685	-48.69647
32.70049	-1.717672
-2.9825158	-36.922504
3.4841795	-24.130592
-33.71963	15.694911
26.192892	-11.7878
10.086136	37.042347
-41.16216	-25.814442
-35.966854	-27.046177
-14.98934	8.7465925
-23.022663	35.799797
14.916823	28.217476
3.1337798	-29.01781
44.25756	-10.264226
-26.53306	-31.85424
-0.6428062	-24.99933
-33.674934	-6.8432503
4.6096573	8.961245
-39.182922	-14.074944
32.80409	-16.97005
-26.350527	2.5396717
37.826584	-54.369232
2.5362356	-26.410572
27.562044	-2.246123
-39.821903	-28.915234
-27.62989	-31.30512
-20.067522	-16.017368
-34.157585	35.162327
-28.869095	38.680504
38.688686	-15.97909
32.98931	-8.013894
-2.8833704	-2.8877141
45.392372	-13.954399
28.417429	31.021656
14.4042635	36.35835
-38.548	29.169552
-21.172108	6.671036
-23.651983	-0.44434136
32.608147	-3.9211974
-29.251621	0.7790961
-23.032286	11.235552
-39.44585	35.804077
-35.63613	-0.30988967
-38.097206	-27.692396
-12.712069	11.218325
5.955295	41.428337
28.494808	28.938372
-27.609596	19.611048
3.6785934	-32.694466
-37.706814	37.47982
-30.030254	29.710047
25.17512	-14.282017
37.86561	-15.405874
-28.626854	31.188362
35.56647	-4.9875197
-3.494047	-32.678207
-30.951534	-27.41375
11.758095	38.552113
32.55601	-45.373978
-26.28735	32.402065
-40.08115	-15.360639
